name,value,team_id,match_number,local,countryCode,internationalName
offsides_last_15,0,57163,2036304,FALSE,SVN,Slovenia
fouls_committed_last_15,11,57163,2036304,FALSE,SVN,Slovenia
yellow_cards_last_15,1,57163,2036304,FALSE,SVN,Slovenia
red_cards_last_15,0,57163,2036304,FALSE,SVN,Slovenia
saves_last_15,1,57163,2036304,FALSE,SVN,Slovenia
corners_last_15,4,57163,2036304,FALSE,SVN,Slovenia
blocks_last_15,1,57163,2036304,FALSE,SVN,Slovenia
assists_last_15,2,57163,2036304,FALSE,SVN,Slovenia
goalkeeper_kicks_last_15,11,57163,2036304,FALSE,SVN,Slovenia
free_kick_direct_last_15,17,57163,2036304,FALSE,SVN,Slovenia
free_kick_indirect_last_15,1,57163,2036304,FALSE,SVN,Slovenia
saves_over_shot_on_target_ratio,50,57163,2036304,FALSE,SVN,Slovenia
seasonal_total_saves,1,57163,2036304,FALSE,SVN,Slovenia
seasonal_total_blocks,1,57163,2036304,FALSE,SVN,Slovenia
seasonal_assists,2,57163,2036304,FALSE,SVN,Slovenia
goals,2,57163,2036304,FALSE,SVN,Slovenia
attempts,15,57163,2036304,FALSE,SVN,Slovenia
attempts_on_target,6,57163,2036304,FALSE,SVN,Slovenia
goals_conceded,1,57163,2036304,FALSE,SVN,Slovenia
cross_attempted,15,57163,2036304,FALSE,SVN,Slovenia
throw_ins,33,57163,2036304,FALSE,SVN,Slovenia
throw_ins_completed,6,57163,2036304,FALSE,SVN,Slovenia
passes_accuracy,85,57163,2036304,FALSE,SVN,Slovenia
penalty_scored,0,57163,2036304,FALSE,SVN,Slovenia
passes_attempted,480,57163,2036304,FALSE,SVN,Slovenia
goals_scored,2,57163,2036304,FALSE,SVN,Slovenia
offsides,0,57163,2036304,FALSE,SVN,Slovenia
fouls_committed,11,57163,2036304,FALSE,SVN,Slovenia
fouls_suffered,16,57163,2036304,FALSE,SVN,Slovenia
yellow_cards,1,57163,2036304,FALSE,SVN,Slovenia
red_cards,0,57163,2036304,FALSE,SVN,Slovenia
saves,1,57163,2036304,FALSE,SVN,Slovenia
corners,4,57163,2036304,FALSE,SVN,Slovenia
ball_possession,57,57163,2036304,FALSE,SVN,Slovenia
attempts_off_target,4,57163,2036304,FALSE,SVN,Slovenia
attempts_accuracy,40,57163,2036304,FALSE,SVN,Slovenia
penalties,0,57163,2036304,FALSE,SVN,Slovenia
free_kicks_on_goal,1,57163,2036304,FALSE,SVN,Slovenia
attempts_from_set_pieces,1,57163,2036304,FALSE,SVN,Slovenia
attempts_in_open_play,14,57163,2036304,FALSE,SVN,Slovenia
blocked,1,57163,2036304,FALSE,SVN,Slovenia
team_time_out_counter,0,57163,2036304,FALSE,SVN,Slovenia
passes_completed,409,57163,2036304,FALSE,SVN,Slovenia
assists,2,57163,2036304,FALSE,SVN,Slovenia
attempts_blocked,5,57163,2036304,FALSE,SVN,Slovenia
shots_suffered,6,57163,2036304,FALSE,SVN,Slovenia
shots_on_target_suffered,2,57163,2036304,FALSE,SVN,Slovenia
recovered_ball,33,57163,2036304,FALSE,SVN,Slovenia
goalkeeper_kicks,11,57163,2036304,FALSE,SVN,Slovenia
goalkeeper_kicks_completed,6,57163,2036304,FALSE,SVN,Slovenia
goalkeeper_kicks_completed_ratio,55,57163,2036304,FALSE,SVN,Slovenia
attempts_from_direct_free-kick,1,57163,2036304,FALSE,SVN,Slovenia
attempts_from_indirect_free-kick,0,57163,2036304,FALSE,SVN,Slovenia
cross_completed,4,57163,2036304,FALSE,SVN,Slovenia
attempts_from_corner,0,57163,2036304,FALSE,SVN,Slovenia
attempts_after_throw_in,0,57163,2036304,FALSE,SVN,Slovenia
own_goal_conceded,0,57163,2036304,FALSE,SVN,Slovenia
clearance_attempted,15,57163,2036304,FALSE,SVN,Slovenia
saves_and_blocks,2,57163,2036304,FALSE,SVN,Slovenia
own_goals_for,0,57163,2036304,FALSE,SVN,Slovenia
attempts_from_free-kick,1,57163,2036304,FALSE,SVN,Slovenia
penalty_miss,0,57163,2036304,FALSE,SVN,Slovenia
free_kick,18,57163,2036304,FALSE,SVN,Slovenia
free_kick_direct,17,57163,2036304,FALSE,SVN,Slovenia
free_kick_indirect,1,57163,2036304,FALSE,SVN,Slovenia
played_time,99,57163,2036304,FALSE,SVN,Slovenia
ball_not_in_play,68,57163,2036304,FALSE,SVN,Slovenia
minutes_played_official,990,57163,2036304,FALSE,SVN,Slovenia
handball,0,57163,2036304,FALSE,SVN,Slovenia
simulation,0,57163,2036304,FALSE,SVN,Slovenia
offsides_suffered,1,57163,2036304,FALSE,SVN,Slovenia
goals_scored_with_right,0,57163,2036304,FALSE,SVN,Slovenia
goals_scored_with_left,1,57163,2036304,FALSE,SVN,Slovenia
goals_scored_head,1,57163,2036304,FALSE,SVN,Slovenia
goals_scored_heel,0,57163,2036304,FALSE,SVN,Slovenia
goals_scored_other,0,57163,2036304,FALSE,SVN,Slovenia
save_in_open_play,1,57163,2036304,FALSE,SVN,Slovenia
saves_on_direct_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
saves_on_indirect_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
save_set_pieces,0,57163,2036304,FALSE,SVN,Slovenia
save_on_corner,0,57163,2036304,FALSE,SVN,Slovenia
save_after_throw_in,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_on_direct_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
goal_conceded_on_indirect_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_on_penalty,0,57163,2036304,FALSE,SVN,Slovenia
goal_conceded_on_corner,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_after_throw_in,0,57163,2036304,FALSE,SVN,Slovenia
attempts_on_target_conceded,2,57163,2036304,FALSE,SVN,Slovenia
attempts_on_target_against_from_open_play,2,57163,2036304,FALSE,SVN,Slovenia
attempts_on_target_against_from_penalty,0,57163,2036304,FALSE,SVN,Slovenia
attempts_on_target_against_from_direct_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_in_open_play,1,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_set_pieces,0,57163,2036304,FALSE,SVN,Slovenia
passing_distribution_performed,,57163,2036304,FALSE,SVN,Slovenia
shot_right,0,57163,2036304,FALSE,SVN,Slovenia
shot_left,1,57163,2036304,FALSE,SVN,Slovenia
shot_head,1,57163,2036304,FALSE,SVN,Slovenia
shot_other_part_of_body,13,57163,2036304,FALSE,SVN,Slovenia
attempts_on_woodwork,0,57163,2036304,FALSE,SVN,Slovenia
attempts_on_bar,0,57163,2036304,FALSE,SVN,Slovenia
attempts_on_post,0,57163,2036304,FALSE,SVN,Slovenia
passes_received,409,57163,2036304,FALSE,SVN,Slovenia
attacks,30,57163,2036304,FALSE,SVN,Slovenia
lost_balls,73,57163,2036304,FALSE,SVN,Slovenia
passes_per_instance_of_possession,2.437,57163,2036304,FALSE,SVN,Slovenia
woodwork,0,57163,2036304,FALSE,SVN,Slovenia
tackles,8,57163,2036304,FALSE,SVN,Slovenia
tackles_suffered,0,57163,2036304,FALSE,SVN,Slovenia
instance_of_possession,197,57163,2036304,FALSE,SVN,Slovenia
change_of_possession,177,57163,2036304,FALSE,SVN,Slovenia
penalty_conceded,0,57163,2036304,FALSE,SVN,Slovenia
saves_on_penalty,0,57163,2036304,FALSE,SVN,Slovenia
goals_in_open_play,2,57163,2036304,FALSE,SVN,Slovenia
goals_from_direct_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
goals_from_indirect_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
goals_from_set_pieces,0,57163,2036304,FALSE,SVN,Slovenia
goals_from_corner,0,57163,2036304,FALSE,SVN,Slovenia
goals_after_throw_in,0,57163,2036304,FALSE,SVN,Slovenia
goals_scored_inside_penalty_area,2,57163,2036304,FALSE,SVN,Slovenia
goals_scored_outside_penalty_area,0,57163,2036304,FALSE,SVN,Slovenia
penalty_awarded,0,57163,2036304,FALSE,SVN,Slovenia
claims,0,57163,2036304,FALSE,SVN,Slovenia
claims_high,0,57163,2036304,FALSE,SVN,Slovenia
claims_low,0,57163,2036304,FALSE,SVN,Slovenia
punches,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_from_set_pieces,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_penalty_area,1,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_outside_penalty_area,0,57163,2036304,FALSE,SVN,Slovenia
cross_accuracy,27,57163,2036304,FALSE,SVN,Slovenia
corners_completed,1,57163,2036304,FALSE,SVN,Slovenia
matches_appearance,1,57163,2036304,FALSE,SVN,Slovenia
clean_sheet,0,57163,2036304,FALSE,SVN,Slovenia
shots_after_direct_free_kick,2,57163,2036304,FALSE,SVN,Slovenia
shots_after_indirect_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
shots_after_corner,2,57163,2036304,FALSE,SVN,Slovenia
shots_after_set_pieces,4,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_after_direct_freekick,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_after_indirect_freekick,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_after_corner,0,57163,2036304,FALSE,SVN,Slovenia
goals_conceded_after_set_pieces,0,57163,2036304,FALSE,SVN,Slovenia
big_chance,0,57163,2036304,FALSE,SVN,Slovenia
team_average_passes,38.40,57163,2036304,FALSE,SVN,Slovenia
goals_after_direct_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
goals_after_indirect_free_kick,0,57163,2036304,FALSE,SVN,Slovenia
goals_after_corner,1,57163,2036304,FALSE,SVN,Slovenia
goals_after_set_pieces,1,57163,2036304,FALSE,SVN,Slovenia
passes_attempted_no_gk,443,57163,2036304,FALSE,SVN,Slovenia
passes_completed_no_gk,384,57163,2036304,FALSE,SVN,Slovenia
key_passes,2,57163,2036304,FALSE,SVN,Slovenia
goals_over_attempts_ratio,12,57163,2036304,FALSE,SVN,Slovenia
attempts_conceded,6,57163,2036304,FALSE,SVN,Slovenia
offsides_last_15,1,65146,2036304,TRUE,KAZ,Kazakhstan
fouls_committed_last_15,17,65146,2036304,TRUE,KAZ,Kazakhstan
yellow_cards_last_15,2,65146,2036304,TRUE,KAZ,Kazakhstan
red_cards_last_15,0,65146,2036304,TRUE,KAZ,Kazakhstan
saves_last_15,4,65146,2036304,TRUE,KAZ,Kazakhstan
corners_last_15,3,65146,2036304,TRUE,KAZ,Kazakhstan
blocks_last_15,5,65146,2036304,TRUE,KAZ,Kazakhstan
assists_last_15,1,65146,2036304,TRUE,KAZ,Kazakhstan
goalkeeper_kicks_last_15,10,65146,2036304,TRUE,KAZ,Kazakhstan
free_kick_direct_last_15,11,65146,2036304,TRUE,KAZ,Kazakhstan
free_kick_indirect_last_15,0,65146,2036304,TRUE,KAZ,Kazakhstan
saves_over_shot_on_target_ratio,67,65146,2036304,TRUE,KAZ,Kazakhstan
seasonal_total_saves,4,65146,2036304,TRUE,KAZ,Kazakhstan
seasonal_total_blocks,5,65146,2036304,TRUE,KAZ,Kazakhstan
seasonal_assists,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals,1,65146,2036304,TRUE,KAZ,Kazakhstan
attempts,6,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_target,2,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded,2,65146,2036304,TRUE,KAZ,Kazakhstan
cross_attempted,11,65146,2036304,TRUE,KAZ,Kazakhstan
throw_ins,36,65146,2036304,TRUE,KAZ,Kazakhstan
throw_ins_completed,7,65146,2036304,TRUE,KAZ,Kazakhstan
passes_accuracy,74,65146,2036304,TRUE,KAZ,Kazakhstan
penalty_scored,0,65146,2036304,TRUE,KAZ,Kazakhstan
passes_attempted,311,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored,1,65146,2036304,TRUE,KAZ,Kazakhstan
offsides,1,65146,2036304,TRUE,KAZ,Kazakhstan
fouls_committed,17,65146,2036304,TRUE,KAZ,Kazakhstan
fouls_suffered,11,65146,2036304,TRUE,KAZ,Kazakhstan
yellow_cards,2,65146,2036304,TRUE,KAZ,Kazakhstan
red_cards,0,65146,2036304,TRUE,KAZ,Kazakhstan
saves,4,65146,2036304,TRUE,KAZ,Kazakhstan
corners,3,65146,2036304,TRUE,KAZ,Kazakhstan
ball_possession,43,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_off_target,3,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_accuracy,33,65146,2036304,TRUE,KAZ,Kazakhstan
penalties,0,65146,2036304,TRUE,KAZ,Kazakhstan
free_kicks_on_goal,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_from_set_pieces,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_in_open_play,6,65146,2036304,TRUE,KAZ,Kazakhstan
blocked,5,65146,2036304,TRUE,KAZ,Kazakhstan
team_time_out_counter,0,65146,2036304,TRUE,KAZ,Kazakhstan
passes_completed,229,65146,2036304,TRUE,KAZ,Kazakhstan
assists,1,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_blocked,1,65146,2036304,TRUE,KAZ,Kazakhstan
shots_suffered,15,65146,2036304,TRUE,KAZ,Kazakhstan
shots_on_target_suffered,6,65146,2036304,TRUE,KAZ,Kazakhstan
recovered_ball,34,65146,2036304,TRUE,KAZ,Kazakhstan
goalkeeper_kicks,10,65146,2036304,TRUE,KAZ,Kazakhstan
goalkeeper_kicks_completed,7,65146,2036304,TRUE,KAZ,Kazakhstan
goalkeeper_kicks_completed_ratio,70,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_from_direct_free-kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_from_indirect_free-kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
cross_completed,4,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_from_corner,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_after_throw_in,0,65146,2036304,TRUE,KAZ,Kazakhstan
own_goal_conceded,0,65146,2036304,TRUE,KAZ,Kazakhstan
clearance_attempted,16,65146,2036304,TRUE,KAZ,Kazakhstan
saves_and_blocks,9,65146,2036304,TRUE,KAZ,Kazakhstan
own_goals_for,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_from_free-kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
penalty_miss,0,65146,2036304,TRUE,KAZ,Kazakhstan
free_kick,11,65146,2036304,TRUE,KAZ,Kazakhstan
free_kick_direct,11,65146,2036304,TRUE,KAZ,Kazakhstan
free_kick_indirect,0,65146,2036304,TRUE,KAZ,Kazakhstan
played_time,99,65146,2036304,TRUE,KAZ,Kazakhstan
ball_not_in_play,76,65146,2036304,TRUE,KAZ,Kazakhstan
minutes_played_official,990,65146,2036304,TRUE,KAZ,Kazakhstan
handball,1,65146,2036304,TRUE,KAZ,Kazakhstan
simulation,0,65146,2036304,TRUE,KAZ,Kazakhstan
offsides_suffered,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored_with_right,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored_with_left,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored_head,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored_heel,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored_other,0,65146,2036304,TRUE,KAZ,Kazakhstan
save_in_open_play,3,65146,2036304,TRUE,KAZ,Kazakhstan
saves_on_direct_free_kick,1,65146,2036304,TRUE,KAZ,Kazakhstan
saves_on_indirect_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
save_set_pieces,1,65146,2036304,TRUE,KAZ,Kazakhstan
save_on_corner,0,65146,2036304,TRUE,KAZ,Kazakhstan
save_after_throw_in,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_on_direct_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goal_conceded_on_indirect_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_on_penalty,0,65146,2036304,TRUE,KAZ,Kazakhstan
goal_conceded_on_corner,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_after_throw_in,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_target_conceded,6,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_target_against_from_open_play,5,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_target_against_from_penalty,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_target_against_from_direct_free_kick,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_in_open_play,2,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_set_pieces,0,65146,2036304,TRUE,KAZ,Kazakhstan
passing_distribution_performed,,65146,2036304,TRUE,KAZ,Kazakhstan
shot_right,0,65146,2036304,TRUE,KAZ,Kazakhstan
shot_left,0,65146,2036304,TRUE,KAZ,Kazakhstan
shot_head,1,65146,2036304,TRUE,KAZ,Kazakhstan
shot_other_part_of_body,5,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_woodwork,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_bar,0,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_on_post,0,65146,2036304,TRUE,KAZ,Kazakhstan
passes_received,229,65146,2036304,TRUE,KAZ,Kazakhstan
attacks,29,65146,2036304,TRUE,KAZ,Kazakhstan
lost_balls,70,65146,2036304,TRUE,KAZ,Kazakhstan
passes_per_instance_of_possession,1.603,65146,2036304,TRUE,KAZ,Kazakhstan
woodwork,0,65146,2036304,TRUE,KAZ,Kazakhstan
tackles,19,65146,2036304,TRUE,KAZ,Kazakhstan
tackles_suffered,0,65146,2036304,TRUE,KAZ,Kazakhstan
instance_of_possession,194,65146,2036304,TRUE,KAZ,Kazakhstan
change_of_possession,180,65146,2036304,TRUE,KAZ,Kazakhstan
penalty_conceded,0,65146,2036304,TRUE,KAZ,Kazakhstan
saves_on_penalty,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_in_open_play,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals_from_direct_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_from_indirect_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_from_set_pieces,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_from_corner,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_after_throw_in,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored_inside_penalty_area,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals_scored_outside_penalty_area,0,65146,2036304,TRUE,KAZ,Kazakhstan
penalty_awarded,0,65146,2036304,TRUE,KAZ,Kazakhstan
claims,0,65146,2036304,TRUE,KAZ,Kazakhstan
claims_high,0,65146,2036304,TRUE,KAZ,Kazakhstan
claims_low,0,65146,2036304,TRUE,KAZ,Kazakhstan
punches,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_from_set_pieces,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_penalty_area,2,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_outside_penalty_area,0,65146,2036304,TRUE,KAZ,Kazakhstan
cross_accuracy,36,65146,2036304,TRUE,KAZ,Kazakhstan
corners_completed,0,65146,2036304,TRUE,KAZ,Kazakhstan
matches_appearance,1,65146,2036304,TRUE,KAZ,Kazakhstan
clean_sheet,0,65146,2036304,TRUE,KAZ,Kazakhstan
shots_after_direct_free_kick,1,65146,2036304,TRUE,KAZ,Kazakhstan
shots_after_indirect_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
shots_after_corner,0,65146,2036304,TRUE,KAZ,Kazakhstan
shots_after_set_pieces,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_after_direct_freekick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_after_indirect_freekick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_after_corner,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals_conceded_after_set_pieces,1,65146,2036304,TRUE,KAZ,Kazakhstan
big_chance,0,65146,2036304,TRUE,KAZ,Kazakhstan
team_average_passes,21,65146,2036304,TRUE,KAZ,Kazakhstan
goals_after_direct_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_after_indirect_free_kick,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_after_corner,0,65146,2036304,TRUE,KAZ,Kazakhstan
goals_after_set_pieces,0,65146,2036304,TRUE,KAZ,Kazakhstan
passes_attempted_no_gk,285,65146,2036304,TRUE,KAZ,Kazakhstan
passes_completed_no_gk,210,65146,2036304,TRUE,KAZ,Kazakhstan
key_passes,1,65146,2036304,TRUE,KAZ,Kazakhstan
goals_over_attempts_ratio,14,65146,2036304,TRUE,KAZ,Kazakhstan
attempts_conceded,15,65146,2036304,TRUE,KAZ,Kazakhstan
offsides_last_15,0,39,2036294,FALSE,ENG,England
fouls_committed_last_15,6,39,2036294,FALSE,ENG,England
yellow_cards_last_15,5,39,2036294,FALSE,ENG,England
red_cards_last_15,1,39,2036294,FALSE,ENG,England
saves_last_15,0,39,2036294,FALSE,ENG,England
corners_last_15,3,39,2036294,FALSE,ENG,England
blocks_last_15,3,39,2036294,FALSE,ENG,England
assists_last_15,0,39,2036294,FALSE,ENG,England
goalkeeper_kicks_last_15,7,39,2036294,FALSE,ENG,England
free_kick_direct_last_15,13,39,2036294,FALSE,ENG,England
free_kick_indirect_last_15,0,39,2036294,FALSE,ENG,England
saves_over_shot_on_target_ratio,0,39,2036294,FALSE,ENG,England
seasonal_total_saves,0,39,2036294,FALSE,ENG,England
seasonal_total_blocks,3,39,2036294,FALSE,ENG,England
seasonal_assists,0,39,2036294,FALSE,ENG,England
goals,2,39,2036294,FALSE,ENG,England
attempts,7,39,2036294,FALSE,ENG,England
attempts_on_target,4,39,2036294,FALSE,ENG,England
goals_conceded,1,39,2036294,FALSE,ENG,England
cross_attempted,12,39,2036294,FALSE,ENG,England
throw_ins,22,39,2036294,FALSE,ENG,England
throw_ins_completed,5,39,2036294,FALSE,ENG,England
passes_accuracy,81,39,2036294,FALSE,ENG,England
penalty_scored,1,39,2036294,FALSE,ENG,England
passes_attempted,388,39,2036294,FALSE,ENG,England
goals_scored,2,39,2036294,FALSE,ENG,England
offsides,0,39,2036294,FALSE,ENG,England
fouls_committed,6,39,2036294,FALSE,ENG,England
fouls_suffered,12,39,2036294,FALSE,ENG,England
yellow_cards,5,39,2036294,FALSE,ENG,England
red_cards,1,39,2036294,FALSE,ENG,England
saves,0,39,2036294,FALSE,ENG,England
corners,3,39,2036294,FALSE,ENG,England
ball_possession,51,39,2036294,FALSE,ENG,England
attempts_off_target,2,39,2036294,FALSE,ENG,England
attempts_accuracy,57,39,2036294,FALSE,ENG,England
penalties,1,39,2036294,FALSE,ENG,England
free_kicks_on_goal,0,39,2036294,FALSE,ENG,England
attempts_from_set_pieces,1,39,2036294,FALSE,ENG,England
attempts_in_open_play,6,39,2036294,FALSE,ENG,England
blocked,3,39,2036294,FALSE,ENG,England
team_time_out_counter,0,39,2036294,FALSE,ENG,England
passes_completed,316,39,2036294,FALSE,ENG,England
assists,0,39,2036294,FALSE,ENG,England
attempts_blocked,1,39,2036294,FALSE,ENG,England
shots_suffered,10,39,2036294,FALSE,ENG,England
shots_on_target_suffered,1,39,2036294,FALSE,ENG,England
recovered_ball,35,39,2036294,FALSE,ENG,England
goalkeeper_kicks,7,39,2036294,FALSE,ENG,England
goalkeeper_kicks_completed,5,39,2036294,FALSE,ENG,England
goalkeeper_kicks_completed_ratio,71,39,2036294,FALSE,ENG,England
attempts_from_direct_free-kick,0,39,2036294,FALSE,ENG,England
attempts_from_indirect_free-kick,0,39,2036294,FALSE,ENG,England
cross_completed,4,39,2036294,FALSE,ENG,England
attempts_from_corner,0,39,2036294,FALSE,ENG,England
attempts_after_throw_in,0,39,2036294,FALSE,ENG,England
own_goal_conceded,0,39,2036294,FALSE,ENG,England
clearance_attempted,31,39,2036294,FALSE,ENG,England
saves_and_blocks,3,39,2036294,FALSE,ENG,England
own_goals_for,0,39,2036294,FALSE,ENG,England
attempts_from_free-kick,0,39,2036294,FALSE,ENG,England
penalty_miss,0,39,2036294,FALSE,ENG,England
free_kick,13,39,2036294,FALSE,ENG,England
free_kick_direct,13,39,2036294,FALSE,ENG,England
free_kick_indirect,0,39,2036294,FALSE,ENG,England
played_time,99,39,2036294,FALSE,ENG,England
ball_not_in_play,70,39,2036294,FALSE,ENG,England
minutes_played_official,980,39,2036294,FALSE,ENG,England
handball,1,39,2036294,FALSE,ENG,England
simulation,0,39,2036294,FALSE,ENG,England
offsides_suffered,0,39,2036294,FALSE,ENG,England
goals_scored_with_right,1,39,2036294,FALSE,ENG,England
goals_scored_with_left,1,39,2036294,FALSE,ENG,England
goals_scored_head,0,39,2036294,FALSE,ENG,England
goals_scored_heel,0,39,2036294,FALSE,ENG,England
goals_scored_other,0,39,2036294,FALSE,ENG,England
save_in_open_play,0,39,2036294,FALSE,ENG,England
saves_on_direct_free_kick,0,39,2036294,FALSE,ENG,England
saves_on_indirect_free_kick,0,39,2036294,FALSE,ENG,England
save_set_pieces,0,39,2036294,FALSE,ENG,England
save_on_corner,0,39,2036294,FALSE,ENG,England
save_after_throw_in,0,39,2036294,FALSE,ENG,England
goals_conceded_on_direct_free_kick,0,39,2036294,FALSE,ENG,England
goal_conceded_on_indirect_free_kick,0,39,2036294,FALSE,ENG,England
goals_conceded_on_penalty,0,39,2036294,FALSE,ENG,England
goal_conceded_on_corner,0,39,2036294,FALSE,ENG,England
goals_conceded_after_throw_in,0,39,2036294,FALSE,ENG,England
attempts_on_target_conceded,1,39,2036294,FALSE,ENG,England
attempts_on_target_against_from_open_play,1,39,2036294,FALSE,ENG,England
attempts_on_target_against_from_penalty,0,39,2036294,FALSE,ENG,England
attempts_on_target_against_from_direct_free_kick,0,39,2036294,FALSE,ENG,England
goals_conceded_in_open_play,1,39,2036294,FALSE,ENG,England
goals_conceded_set_pieces,0,39,2036294,FALSE,ENG,England
passing_distribution_performed,,39,2036294,FALSE,ENG,England
shot_right,1,39,2036294,FALSE,ENG,England
shot_left,1,39,2036294,FALSE,ENG,England
shot_head,0,39,2036294,FALSE,ENG,England
shot_other_part_of_body,5,39,2036294,FALSE,ENG,England
attempts_on_woodwork,0,39,2036294,FALSE,ENG,England
attempts_on_bar,0,39,2036294,FALSE,ENG,England
attempts_on_post,0,39,2036294,FALSE,ENG,England
passes_received,316,39,2036294,FALSE,ENG,England
attacks,26,39,2036294,FALSE,ENG,England
lost_balls,67,39,2036294,FALSE,ENG,England
passes_per_instance_of_possession,2.487,39,2036294,FALSE,ENG,England
woodwork,0,39,2036294,FALSE,ENG,England
tackles,13,39,2036294,FALSE,ENG,England
tackles_suffered,2,39,2036294,FALSE,ENG,England
instance_of_possession,156,39,2036294,FALSE,ENG,England
change_of_possession,141,39,2036294,FALSE,ENG,England
penalty_conceded,0,39,2036294,FALSE,ENG,England
saves_on_penalty,0,39,2036294,FALSE,ENG,England
goals_in_open_play,1,39,2036294,FALSE,ENG,England
goals_from_direct_free_kick,0,39,2036294,FALSE,ENG,England
goals_from_indirect_free_kick,0,39,2036294,FALSE,ENG,England
goals_from_set_pieces,1,39,2036294,FALSE,ENG,England
goals_from_corner,0,39,2036294,FALSE,ENG,England
goals_after_throw_in,0,39,2036294,FALSE,ENG,England
goals_scored_inside_penalty_area,2,39,2036294,FALSE,ENG,England
goals_scored_outside_penalty_area,0,39,2036294,FALSE,ENG,England
penalty_awarded,0,39,2036294,FALSE,ENG,England
claims,0,39,2036294,FALSE,ENG,England
claims_high,0,39,2036294,FALSE,ENG,England
claims_low,0,39,2036294,FALSE,ENG,England
